"Date","Time","Location","Area","Road","StartPoint","EndPoint","Temp","Humidity","ACOSD","Legend"
"2021-11-11","15:38","인천","연수구","컨벤시아대로","인천광역시 연수구 송도동 1-1","인천광역시 연수구 송도동 12-7","9","50","24","매우좋음"
"2021-11-11","15:53","인천","연수구","하모니로","인천광역시 연수구 송도동 51","인천광역시 연수구 송도동 41","9","52","49","매우좋음"
"2021-11-11","16:13","인천","연수구","아암대로","인천광역시 연수구 동춘동 947-5","인천광역시 연수구 옥련동 194-205","9","50","143","보통"
"2021-11-11","08:32","경남","진주시","진양호로","경상남도 진주시 옥봉동 산 16-4","경상남도 진주시 판문동 1251-3","10","70","20","매우좋음"
"2021-11-11","08:58","경남","진주시","새평거로","경상남도 진주시 평거동 1126","경상남도 진주시 평거동 1042","10","70","24","매우좋음"
"2021-11-11","09:05","경남","진주시","평거로","경상남도 진주시 평거동 214","경상남도 진주시 신안동 342","10","62","52","좋음"
"2021-11-11","09:14","경남","진주시","진주대로","경상남도 진주시 이현동 34","경상남도 진주시 주약동 777-1","11","53","14","매우좋음"
"2021-11-11","09:47","경남","진주시","동진로","경상남도 진주시 칠암동 409","경상남도 진주시 충무공동 223","12","51","10","매우좋음"
"2021-11-11","10:04","경남","진주시","공단로","경상남도 진주시 상평동 55-42","경상남도 진주시 상평동 283-1","12","54","19","매우좋음"
"2021-11-11","10:23","경남","진주시","대신로","경상남도 진주시 초전동 1329-30","경상남도 진주시 상평동 1067-200","12","50","14","매우좋음"
"2021-11-11","12:39","부산","강서구","신항로","부산광역시 강서구 성북동 1512","부산광역시 강서구 성북동 1497","14","45","8","매우좋음"
"2021-11-11","12:42","경남","창원시 진해구","신항로","경상남도 창원시 진해구 용원동 1325","경상남도 창원시 진해구 남문동 1189-2","14","46","12","매우좋음"
"2021-11-11","12:53","경남","창원시 진해구","신항배후로","경상남도 창원시 진해구 남문동 1189-2","경상남도 창원시 진해구 남문동 1189-2","14","48","86","좋음"
"2021-11-11","12:56","경남","창원시 진해구","신항북로","경상남도 창원시 진해구 남문동 1189-2","경상남도 창원시 진해구 안골동 714-1","14","48","28","매우좋음"
"2021-11-11","09:51","경기","의정부시","체육로","경기도 의정부시 녹양동 102-9","경기도 의정부시 가능동 382-7","6","72","25","매우좋음"
"2021-11-11","10:00","경기","의정부시","비우로","경기도 의정부시 가능동 368-4","경기도 의정부시 녹양동 360","6","70","42","매우좋음"
"2021-11-11","10:08","경기","의정부시","의정로","경기도 의정부시 가능동 341-5","경기도 의정부시 의정부동 617","6","74","6","매우좋음"
"2021-11-11","10:18","경기","의정부시","범골로","경기도 의정부시 의정부동 691","경기도 의정부시 호원동 322-1","7","75","23","매우좋음"
"2021-11-11","10:24","경기","의정부시","회룡로","경기도 의정부시 호원동 322-19","경기도 의정부시 신곡동 산 100-8","7","71","17","매우좋음"
"2021-11-11","10:38","경기","의정부시","추동로","경기도 의정부시 신곡동 690","경기도 의정부시 금오동 21-5","8","71","26","매우좋음"
"2021-11-11","10:48","경기","의정부시","산단로","경기도 의정부시 낙양동 산 133-3","경기도 의정부시 용현동 산 13-4","8","67","10","매우좋음"
"2021-11-11","10:52","경기","의정부시","용현로","경기도 의정부시 용현동 산 19-1","경기도 의정부시 민락동 719","8","69","38","매우좋음"
"2021-11-11","11:13","경기","의정부시","송현로","경기도 의정부시 민락동 798-1","경기도 의정부시 낙양동 694","9","64","10","매우좋음"
"2021-11-11","11:19","경기","의정부시","충의로","경기도 의정부시 용현동 564","경기도 의정부시 용현동 70-2","9","63","10","매우좋음"
"2021-11-11","11:26","경기","의정부시","천보로","경기도 의정부시 민락동 912","경기도 의정부시 금오동 51-11","9","62","9","매우좋음"
"2021-11-11","11:40","경기","의정부시","송양로","경기도 의정부시 낙양동 719","경기도 의정부시 민락동 909","9","58","3","매우좋음"
"2021-11-11","11:46","경기","의정부시","용민로","경기도 의정부시 민락동 908","경기도 의정부시 용현동 5-7","9","59","12","매우좋음"
"2021-11-11","12:57","경기","의정부시","민락로","경기도 의정부시 용현동 65-7","경기도 의정부시 자일동 산 48-5","9","55","21","매우좋음"
"2021-11-11","13:15","경기","의정부시","호국로","경기도 의정부시 자일동 산 25-4","경기도 의정부시 가능동 575-2","9","60","16","매우좋음"
"2021-11-11","13:46","경기","의정부시","신흥로","경기도 의정부시 의정부동 247-5","경기도 의정부시 호원동 288-17","9","69","47","매우좋음"
"2021-11-11","14:03","경기","의정부시","경의로","경기도 의정부시 의정부동 616","경기도 의정부시 의정부동 141-24","10","63","37","매우좋음"
"2021-11-11","14:09","경기","의정부시","장곡로","경기도 의정부시 신곡동 751-2","경기도 의정부시 장암동 142-17","9","63","25","매우좋음"
"2021-11-11","14:19","경기","의정부시","평화로","경기도 의정부시 호원동 196","경기도 의정부시 녹양동 9-3","9","59","103","보통"
"2021-11-11","14:45","경기","의정부시","서부로","경기도 의정부시 녹양동 107-37","경기도 의정부시 가능동 305-6","9","58","18","매우좋음"
"2021-11-11","14:59","경기","의정부시","시민로","경기도 의정부시 의정부동 617","경기도 의정부시 용현동 65-7","9","55","44","매우좋음"
"2021-11-11","15:22","경기","의정부시","동일로","경기도 의정부시 장암동 14-10","경기도 양주시 마전동 산 93-5","10","58","20","매우좋음"
"2021-11-11","16:31","인천","계양구","동양로","인천광역시 계양구 동양동 105-3","인천광역시 계양구 박촌동 17-3","9","63","264","매우나쁨"
"2021-11-11","16:36","인천","계양구","장제로","인천광역시 계양구 박촌동 18-2","인천광역시 계양구 작전동 165","9","64","49","매우좋음"
"2021-11-11","16:55","인천","계양구","주부토로","인천광역시 계양구 작전동 289","인천광역시 계양구 계산동 998","9","64","485","매우나쁨"
"2021-11-11","10:33","경기","성남시 분당구","성남대로","경기도 성남시 분당구 야탑동 487-2","경기도 성남시 분당구 구미동 197-1","9","58","12","매우좋음"
"2021-11-11","11:47","경기","성남시 분당구","대왕판교로","경기도 성남시 분당구 금곡동 456","경기도 성남시 분당구 삼평동 376-4","10","65","20","매우좋음"
"2021-11-11","12:09","경기","성남시 분당구","탄천로","경기도 성남시 분당구 야탑동 485-4","경기도 성남시 분당구 이매동 153-2","10","62","20","매우좋음"
"2021-11-11","12:26","경기","성남시 분당구","야탑로","경기도 성남시 분당구 야탑동 536","경기도 성남시 분당구 야탑동 197-2","10","60","12","매우좋음"
"2021-11-11","12:39","경기","성남시 분당구","판교로","경기도 성남시 분당구 야탑동 197-10","경기도 성남시 분당구 하산운동 281-4","11","56","18","매우좋음"
"2021-11-11","13:05","경기","성남시 분당구","운중로","경기도 성남시 분당구 운중동 903","경기도 성남시 분당구 판교동 584-1","11","52","14","매우좋음"
"2021-11-11","13:38","경기","성남시 분당구","서판교로","경기도 성남시 분당구 판교동 584-1","경기도 성남시 분당구 판교동 512-4","11","47","12","매우좋음"
"2021-11-11","13:45","경기","성남시 분당구","판교역로","경기도 성남시 분당구 삼평동 688-3","경기도 성남시 분당구 백현동 558-2","10","48","30","매우좋음"
"2021-11-11","14:04","경기","성남시 분당구","양현로","경기도 성남시 분당구 서현동 281-2","경기도 성남시 분당구 야탑동 327-1","11","52","14","매우좋음"
"2021-11-11","14:30","경기","성남시 분당구","여수울로","경기도 성남시 중원구 여수동 606","경기도 성남시 중원구 여수동 606","10","53","38","매우좋음"
"2021-11-11","14:53","경기","성남시 분당구","장미로","경기도 성남시 분당구 야탑동 488-3","경기도 성남시 분당구 야탑동 488-5","10","58","38","매우좋음"
"2021-11-11","15:05","경기","성남시 분당구","매화로","경기도 성남시 분당구 야탑동 327-1","경기도 성남시 분당구 야탑동 198-1","10","59","31","매우좋음"
"2021-11-11","15:19","경기","성남시 분당구","동판교로","경기도 성남시 수정구 사송동 339","경기도 성남시 분당구 백현동 556-3","10","58","36","매우좋음"
"2021-11-11","15:38","경기","성남시 분당구","황새울로","경기도 성남시 분당구 이매동 127-9","경기도 성남시 분당구 정자동 189-6","10","57","40","매우좋음"
"2021-11-11","15:54","경기","성남시 분당구","불정로","경기도 성남시 분당구 정자동 95-4","경기도 성남시 분당구 서현동 353-1","10","56","42","매우좋음"
"2021-11-11","16:14","경기","성남시 분당구","내정로","경기도 성남시 분당구 수내동 69-1","경기도 성남시 분당구 정자동 257-1","10","54","20","매우좋음"
"2021-11-11","16:29","경기","성남시 분당구","정자로","경기도 성남시 분당구 정자동 94-10","경기도 성남시 분당구 정자동 189-11","10","59","28","매우좋음"
"2021-11-11","09:32","인천","서구","단봉로","인천광역시 서구 왕길동 626-35","인천광역시 서구 오류동 1778","8","66","61","좋음"
"2021-11-11","09:42","인천","서구","보듬로","인천광역시 서구 오류동 1704","인천광역시 서구 오류동 1677","9","65","522","매우나쁨"
"2021-11-11","09:49","인천","서구","마중로","인천광역시 서구 오류동 1669","인천광역시 서구 오류동 1706","9","66","511","매우나쁨"
"2021-11-11","10:20","인천","서구","고산후로","인천광역시 서구 원당동 869","인천광역시 서구 불로동 189-15","10","63","98","좋음"
"2021-11-11","10:28","인천","서구","검단로","인천광역시 서구 불로동 182-6","인천광역시 서구 왕길동 658","10","62","102","보통"
"2021-11-11","10:46","인천","서구","완정로","인천광역시 서구 금곡동 149","인천광역시 서구 마전동 1098","9","67","119","보통"
"2021-11-11","10:55","인천","서구","청마로","인천광역시 서구 당하동 1118","인천광역시 서구 당하동 1131","9","68","158","나쁨"
"2021-11-11","11:09","인천","서구","마전로","인천광역시 서구 마전동 1191","인천광역시 서구 마전동 1170","10","64","58","좋음"
"2021-11-11","12:45","인천","서구","승학로","인천광역시 서구 검암동 556","인천광역시 서구 연희동 114-4","11","54","33","매우좋음"
"2021-11-11","13:02","인천","서구","심곡로","인천광역시 서구 연희동 718","인천광역시 서구 심곡동 357","10","60","21","매우좋음"
"2021-11-11","13:10","인천","서구","탁옥로","인천광역시 서구 심곡동 353","인천광역시 서구 심곡동 311","10","63","24","매우좋음"
"2021-11-11","13:26","인천","서구","경명대로","인천광역시 계양구 계산동 산 52-5","인천광역시 서구 청라동 1-291","10","60","45","매우좋음"
"2021-11-11","13:47","인천","서구","로봇랜드로","인천광역시 서구 청라동 1-1538","인천광역시 서구 청라동 1-1937","10","69","243","매우나쁨"
"2021-11-11","14:09","인천","서구","북항로177번길","인천광역시 서구 원창동 511-6","인천광역시 서구 원창동 511-1","9","68","287","매우나쁨"
"2021-11-11","14:12","인천","서구","북항로207번길","인천광역시 서구 원창동 485-2","인천광역시 서구 원창동 485-2","9","69","323","매우나쁨"
"2021-11-11","14:16","인천","서구","북항로","인천광역시 서구 원창동 244-35","인천광역시 서구 석남동 641-1","9","68","291","매우나쁨"
